"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2002","Bosnia and Herzegovina","Natural change of population","5,654",""
"2002","Bosnia and Herzegovina","Net migration plus statistical adjustment","11,528",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - total ",":",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","36,136",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","5,654",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Natural change of population","30,482",""
"2002","Kosovo (under United Nations Security Council Resolution 1244/99)","Net migration plus statistical adjustment",":",""
"2002","Moldova","Population on 1 January - total ","3,627,812",""
"2002","Moldova","Live births - total","35,705",""
"2002","Moldova","Deaths - total","41,852",""
"2002","Moldova","Natural change of population","-6,147",""
"2002","Moldova","Net migration plus statistical adjustment","-3,353",""
"2002","Monaco","Population on 1 January - total ",":",""
"2002","Monaco","Live births - total",":",""
"2002","Monaco","Deaths - total",":",""
"2002","Monaco","Natural change of population",":",""
"2002","Monaco","Net migration plus statistical adjustment",":",""
"2002","Russia","Population on 1 January - total ","145,649,334",""
"2002","Russia","Live births - total","1,396,967","e"
"2002","Russia","Deaths - total","2,332,272","e"
"2002","Russia","Natural change of population","-935,305",""
"2002","Russia","Net migration plus statistical adjustment","452,702",""
"2002","San Marino","Population on 1 January - total ",":",""
"2002","San Marino","Live births - total",":",""
"2002","San Marino","Deaths - total",":",""
"2002","San Marino","Natural change of population",":",""
"2002","San Marino","Net migration plus statistical adjustment",":",""
"2002","Ukraine","Population on 1 January - total ","48,240,902",""
"2002","Ukraine","Live births - total","390,688",""
"2002","Ukraine","Deaths - total","754,911",""
"2002","Ukraine","Natural change of population","-364,223",""
"2002","Ukraine","Net migration plus statistical adjustment","-53,571",""
"2002","Armenia","Population on 1 January - total ","3,212,900",""
"2002","Armenia","Live births - total","32,229",""
"2002","Armenia","Deaths - total","25,554",""
"2002","Armenia","Natural change of population","6,675",""
"2002","Armenia","Net migration plus statistical adjustment","-9,275",""
"2002","Azerbaijan","Population on 1 January - total ","8,141,400",""
"2002","Azerbaijan","Live births - total","110,715",""
"2002","Azerbaijan","Deaths - total","46,522",""
"2002","Azerbaijan","Natural change of population","64,193",""
"2002","Azerbaijan","Net migration plus statistical adjustment","-3,093",""
"2002","Georgia","Population on 1 January - total ","4,371,500","e"
"2002","Georgia","Live births - total","46,605","e"
"2002","Georgia","Deaths - total","46,446","e"
"2002","Georgia","Natural change of population","159",""
"2002","Georgia","Net migration plus statistical adjustment","-19,059",""
"2003","European Union - 28 countries","Population on 1 January - total ","490,691,578",""
"2003","European Union - 28 countries","Live births - total","5,080,465",""
"2003","European Union - 28 countries","Deaths - total","4,984,835",""
"2003","European Union - 28 countries","Natural change of population","95,630",""
"2003","European Union - 28 countries","Net migration plus statistical adjustment","1,768,590",""
"2003","European Union - 27 countries (from 2019)","Population on 1 January - total ","431,190,184",""
"2003","European Union - 27 countries (from 2019)","Live births - total","4,384,916",""
"2003","European Union - 27 countries (from 2019)","Deaths - total","4,373,650",""
"2003","European Union - 27 countries (from 2019)","Natural change of population","11,266",""
"2003","European Union - 27 countries (from 2019)","Net migration plus statistical adjustment","1,560,589",""
"2003","European Union - 27 countries (2007-2013)","Population on 1 January - total ","486,386,194",""
"2003","European Union - 27 countries (2007-2013)","Live births - total","5,040,797",""
"2003","European Union - 27 countries (2007-2013)","Deaths - total","4,932,260",""
"2003","European Union - 27 countries (2007-2013)","Natural change of population","108,537",""
"2003","European Union - 27 countries (2007-2013)","Net migration plus statistical adjustment","1,755,342",""
"2003","Euro area (19 countries)","Population on 1 January - total ","324,573,948",""
"2003","Euro area (19 countries)","Live births - total","3,362,187",""
"2003","Euro area (19 countries)","Deaths - total","3,179,697",""
"2003","Euro area (19 countries)","Natural change of population","182,490",""
"2003","Euro area (19 countries)","Net migration plus statistical adjustment","1,557,580",""
"2003","Euro area (18 countries)","Population on 1 January - total ","321,142,451",""
"2003","Euro area (18 countries)","Live births - total","3,332,210",""
"2003","Euro area (18 countries)","Deaths - total","3,138,707",""
"2003","Euro area (18 countries)","Natural change of population","193,503",""
"2003","Euro area (18 countries)","Net migration plus statistical adjustment","1,579,135",""
"2003","Belgium","Population on 1 January - total ","10,355,844",""
"2003","Belgium","Live births - total","114,005",""
"2003","Belgium","Deaths - total","107,039",""
"2003","Belgium","Natural change of population","6,966",""
"2003","Belgium","Net migration plus statistical adjustment","33,611",""
"2003","Bulgaria","Population on 1 January - total ","7,805,506",""
"2003","Bulgaria","Live births - total","67,359",""
"2003","Bulgaria","Deaths - total","111,927",""
"2003","Bulgaria","Natural change of population","-44,568",""
"2003","Bulgaria","Net migration plus statistical adjustment","-15,791",""
"2003","Czechia","Population on 1 January - total ","10,192,649",""
"2003","Czechia","Live births - total","93,685",""
"2003","Czechia","Deaths - total","111,288",""
"2003","Czechia","Natural change of population","-17,603",""
"2003","Czechia","Net migration plus statistical adjustment","20,301",""
"2003","Denmark","Population on 1 January - total ","5,383,507",""
"2003","Denmark","Live births - total","64,682",""
"2003","Denmark","Deaths - total","57,574",""
"2003","Denmark","Natural change of population","7,108",""
"2003","Denmark","Net migration plus statistical adjustment","7,025",""
"2003","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","82,536,680",""
"2003","Germany (until 1990 former territory of the FRG)","Live births - total","706,721",""
"2003","Germany (until 1990 former territory of the FRG)","Deaths - total","853,946",""
"2003","Germany (until 1990 former territory of the FRG)","Natural change of population","-147,225",""
"2003","Germany (until 1990 former territory of the FRG)","Net migration plus statistical adjustment","142,216",""
"2003","Germany including former GDR","Population on 1 January - total ","82,536,680",""
"2003","Germany including former GDR","Live births - total","706,721",""
"2003","Germany including former GDR","Deaths - total","853,946",""
"2003","Germany including former GDR","Natural change of population","-147,225",""
"2003","Germany including former GDR","Net migration plus statistical adjustment","142,216",""
"2003","Estonia","Population on 1 January - total ","1,375,190",""
"2003","Estonia","Live births - total","13,036",""
"2003","Estonia","Deaths - total","18,152",""
"2003","Estonia","Natural change of population","-5,116",""
"2003","Estonia","Net migration plus statistical adjustment","-3,824",""
"2003","Ireland","Population on 1 January - total ","3,964,191",""
"2003","Ireland","Live births - total","61,529",""
"2003","Ireland","Deaths - total","29,074",""
"2003","Ireland","Natural change of population","32,455",""
"2003","Ireland","Net migration plus statistical adjustment","32,205",""
"2003","Greece","Population on 1 January - total ","10,915,770",""
"2003","Greece","Live births - total","104,420",""
"2003","Greece","Deaths - total","105,529",""
"2003","Greece","Natural change of population","-1,109",""
"2003","Greece","Net migration plus statistical adjustment","25,708",""
"2003","Spain","Population on 1 January - total ","41,827,838",""
"2003","Spain","Live births - total","440,531",""
"2003","Spain","Deaths - total","382,455",""
"2003","Spain","Natural change of population","58,076",""
"2003","Spain","Net migration plus statistical adjustment","661,537",""
"2003","France","Population on 1 January - total ","61,864,088",""
"2003","France","Live births - total","793,893",""
"2003","France","Deaths - total","562,591",""
"2003","France","Natural change of population","231,302",""
"2003","France","Net migration plus statistical adjustment","196,851",""
"2003","France (metropolitan)","Population on 1 January - total ","60,101,841",""
"2003","France (metropolitan)","Live births - total","761,464",""
"2003","France (metropolitan)","Deaths - total","552,339",""
"2003","France (metropolitan)","Natural change of population","209,125",""
"2003","France (metropolitan)","Net migration plus statistical adjustment","194,455",""
"2003","Croatia","Population on 1 January - total ","4,305,384",""
"2003","Croatia","Live births - total","39,668",""
"2003","Croatia","Deaths - total","52,575",""
"2003","Croatia","Natural change of population","-12,907",""
"2003","Croatia","Net migration plus statistical adjustment","13,248",""
"2003","Italy","Population on 1 January - total ","57,130,506",""
"2003","Italy","Live births - total","544,063",""
"2003","Italy","Deaths - total","586,468",""
"2003","Italy","Natural change of population","-42,405",""
"2003","Italy","Net migration plus statistical adjustment","407,799",""
"2003","Cyprus","Population on 1 January - total ","713,720",""
"2003","Cyprus","Live births - total","8,088",""
"2003","Cyprus","Deaths - total","5,200",""
"2003","Cyprus","Natural change of population","2,888",""
"2003","Cyprus","Net migration plus statistical adjustment","6,285",""
"2003","Latvia","Population on 1 January - total ","2,299,390",""
"2003","Latvia","Live births - total","21,151",""
"2003","Latvia","Deaths - total","32,437",""
"2003","Latvia","Natural change of population","-11,286",""
"2003","Latvia","Net migration plus statistical adjustment","-11,584",""
"2003","Lithuania","Population on 1 January - total ","3,431,497",""
"2003","Lithuania","Live births - total","29,977",""
"2003","Lithuania","Deaths - total","40,990",""
"2003","Lithuania","Natural change of population","-11,013",""
"2003","Lithuania","Net migration plus statistical adjustment","-21,555",""
"2003","Luxembourg","Population on 1 January - total ","448,300",""
"2003","Luxembourg","Live births - total","5,303",""
"2003","Luxembourg","Deaths - total","4,053",""
"2003","Luxembourg","Natural change of population","1,250",""
"2003","Luxembourg","Net migration plus statistical adjustment","5,410",""
"2003","Hungary","Population on 1 January - total ","10,142,362",""
"2003","Hungary","Live births - total","94,647",""
"2003","Hungary","Deaths - total","135,823",""
"2003","Hungary","Natural change of population","-41,176",""
"2003","Hungary","Net migration plus statistical adjustment","15,556",""
"2003","Malta","Population on 1 January - total ","397,296",""
"2003","Malta","Live births - total","4,050",""
"2003","Malta","Deaths - total","3,146",""
"2003","Malta","Natural change of population","904",""
"2003","Malta","Net migration plus statistical adjustment","1,667",""
"2003","Netherlands","Population on 1 January - total ","16,192,572",""
"2003","Netherlands","Live births - total","200,297",""
"2003","Netherlands","Deaths - total","141,936",""
"2003","Netherlands","Natural change of population","58,361",""
"2003","Netherlands","Net migration plus statistical adjustment","7,099",""
"2003","Austria","Population on 1 January - total ","8,100,273",""
"2003","Austria","Live births - total","76,944",""
"2003","Austria","Deaths - total","77,209",""
"2003","Austria","Natural change of population","-265",""
"2003","Austria","Net migration plus statistical adjustment","42,565",""
"2003","Poland","Population on 1 January - total ","38,218,531",""
"2003","Poland","Live births - total","351,072",""
"2003","Poland","Deaths - total","365,230",""
"2003","Poland","Natural change of population","-14,158",""
"2003","Poland","Net migration plus statistical adjustment","-13,765",""
"2003","Portugal","Population on 1 January - total ","10,444,592",""
"2003","Portugal","Live births - total","112,515",""
"2003","Portugal","Deaths - total","108,795",""
"2003","Portugal","Natural change of population","3,720",""
"2003","Portugal","Net migration plus statistical adjustment","24,738",""
"2003","Romania","Population on 1 January - total ","21,627,509",""
"2003","Romania","Live births - total","212,459",""
"2003","Romania","Deaths - total","266,575",""
"2003","Romania","Natural change of population","-54,116",""
"2003","Romania","Net migration plus statistical adjustment","-52,251",""
"2003","Slovenia","Population on 1 January - total ","1,995,033",""
"2003","Slovenia","Live births - total","17,321",""
"2003","Slovenia","Deaths - total","19,451",""
"2003","Slovenia","Natural change of population","-2,130",""
"2003","Slovenia","Net migration plus statistical adjustment","3,530",""
"2003","Slovakia","Population on 1 January - total ","5,374,873",""
"2003","Slovakia","Live births - total","51,713",""
"2003","Slovakia","Deaths - total","52,230",""
"2003","Slovakia","Natural change of population","-517",""
"2003","Slovakia","Net migration plus statistical adjustment","-2,481",""
"2003","Finland","Population on 1 January - total ","5,206,295",""
"2003","Finland","Live births - total","56,630",""
"2003","Finland","Deaths - total","48,996",""
"2003","Finland","Natural change of population","7,634",""
"2003","Finland","Net migration plus statistical adjustment","5,803",""
"2003","Sweden","Population on 1 January - total ","8,940,788",""
"2003","Sweden","Live births - total","99,157",""
"2003","Sweden","Deaths - total","92,961",""
"2003","Sweden","Natural change of population","6,196",""
"2003","Sweden","Net migration plus statistical adjustment","28,686",""
"2003","United Kingdom","Population on 1 January - total ","59,501,394",""
"2003","United Kingdom","Live births - total","695,549",""
"2003","United Kingdom","Deaths - total","611,185",""
"2003","United Kingdom","Natural change of population","84,364",""
"2003","United Kingdom","Net migration plus statistical adjustment","208,001",""
"2003","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - total ","495,566,164",""
"2003","European Economic Area (EU28 plus IS, LI, NO)","Live births - total","5,141,413",""
"2003","European Economic Area (EU28 plus IS, LI, NO)","Deaths - total","5,029,357",""
"2003","European Economic Area (EU28 plus IS, LI, NO)","Natural change of population","112,056",""
"2003","European Economic Area (EU28 plus IS, LI, NO)","Net migration plus statistical adjustment","1,779,899",""
"2003","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - total ","491,260,780",""
"2003","European Economic Area (EU27 plus IS, LI, NO)","Live births - total","5,101,745",""
"2003","European Economic Area (EU27 plus IS, LI, NO)","Deaths - total","4,976,782",""
"2003","European Economic Area (EU27 plus IS, LI, NO)","Natural change of population","124,963",""
"2003","European Economic Area (EU27 plus IS, LI, NO)","Net migration plus statistical adjustment","1,766,651",""
"2003","European Free Trade Association","Population on 1 January - total ","12,188,439",""
"2003","European Free Trade Association","Live births - total","132,796",""
"2003","European Free Trade Association","Deaths - total","107,592",""
"2003","European Free Trade Association","Natural change of population","25,204",""
"2003","European Free Trade Association","Net migration plus statistical adjustment","52,826",""
"2003","Iceland","Population on 1 January - total ","288,471",""
"2003","Iceland","Live births - total","4,143",""
"2003","Iceland","Deaths - total","1,827",""
"2003","Iceland","Natural change of population","2,316",""
"2003","Iceland","Net migration plus statistical adjustment","-217",""
"2003","Liechtenstein","Population on 1 January - total ","33,863",""
"2003","Liechtenstein","Live births - total","347",""
"2003","Liechtenstein","Deaths - total","217",""
"2003","Liechtenstein","Natural change of population","130",""
"2003","Liechtenstein","Net migration plus statistical adjustment","301",""
"2003","Norway","Population on 1 January - total ","4,552,252",""
"2003","Norway","Live births - total","56,458",""
"2003","Norway","Deaths - total","42,478",""
"2003","Norway","Natural change of population","13,980",""
"2003","Norway","Net migration plus statistical adjustment","11,225",""
"2003","Switzerland","Population on 1 January - total ","7,313,853",""
"2003","Switzerland","Live births - total","71,848",""
"2003","Switzerland","Deaths - total","63,070",""
"2003","Switzerland","Natural change of population","8,778",""
"2003","Switzerland","Net migration plus statistical adjustment","41,517",""
"2003","Montenegro","Population on 1 January - total ","610,510",""
"2003","Montenegro","Live births - total","8,344",""
"2003","Montenegro","Deaths - total","5,704",""
"2003","Montenegro","Natural change of population","2,640",""
"2003","Montenegro","Net migration plus statistical adjustment","-936",""
"2003","North Macedonia","Population on 1 January - total ","2,023,654",""
"2003","North Macedonia","Live births - total","27,011",""
"2003","North Macedonia","Deaths - total","18,006",""
"2003","North Macedonia","Natural change of population","9,005",""
"2003","North Macedonia","Net migration plus statistical adjustment","-2,767",""
"2003","Albania","Population on 1 January - total ","3,044,993",""
"2003","Albania","Live births - total","47,012",""
"2003","Albania","Deaths - total","17,967",""
"2003","Albania","Natural change of population","29,045",""
"2003","Albania","Net migration plus statistical adjustment","-39,807",""
"2003","Serbia","Population on 1 January - total ","7,490,918",""
"2003","Serbia","Live births - total","79,025",""
"2003","Serbia","Deaths - total","103,946",""
"2003","Serbia","Natural change of population","-24,921",""
"2003","Serbia","Net migration plus statistical adjustment","4,266",""
"2003","Turkey","Population on 1 January - total ","66,401,851",""
"2003","Turkey","Live births - total","1,199,000",""
"2003","Turkey","Deaths - total","419,000",""
"2003","Turkey","Natural change of population","780,000",""
"2003","Turkey","Net migration plus statistical adjustment","5,400",""
"2003","Andorra","Population on 1 January - total ","67,159",""
"2003","Andorra","Live births - total","721",""
"2003","Andorra","Deaths - total",":",""
"2003","Andorra","Natural change of population",":",""
"2003","Andorra","Net migration plus statistical adjustment",":",""
"2003","Belarus","Population on 1 January - total ","9,898,590",""
"2003","Belarus","Live births - total","88,512",""
"2003","Belarus","Deaths - total","143,200",""
"2003","Belarus","Natural change of population","-54,688",""
"2003","Belarus","Net migration plus statistical adjustment","5,160",""
"2003","Bosnia and Herzegovina","Population on 1 January - total ","3,830,349","e"
"2003","Bosnia and Herzegovina","Live births - total","35,234",""
"2003","Bosnia and Herzegovina","Deaths - total","31,757",""
"2003","Bosnia and Herzegovina","Natural change of population","3,477",""
"2003","Bosnia and Herzegovina","Net migration plus statistical adjustment","3,588",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - total ","1,985,000",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","31,994",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","6,417",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Natural change of population","25,577",""
"2003","Kosovo (under United Nations Security Council Resolution 1244/99)","Net migration plus statistical adjustment","5,423",""
"2003","Moldova","Population on 1 January - total ","3,618,312",""
"2003","Moldova","Live births - total","36,471",""
"2003","Moldova","Deaths - total","43,079",""
"2003","Moldova","Natural change of population","-6,608",""
"2003","Moldova","Net migration plus statistical adjustment","-4,269",""
"2003","Monaco","Population on 1 January - total ",":",""
"2003","Monaco","Live births - total",":",""
"2003","Monaco","Deaths - total",":",""
"2003","Monaco","Natural change of population",":",""
"2003","Monaco","Net migration plus statistical adjustment",":",""
"2003","Russia","Population on 1 January - total ","145,166,731","e"
"2003","Russia","Live births - total","1,477,301","e"
"2003","Russia","Deaths - total","2,365,826","e"
"2003","Russia","Natural change of population","-888,525",""
"2003","Russia","Net migration plus statistical adjustment","-110,001",""
"2003","San Marino","Population on 1 January - total ",":",""
"2003","San Marino","Live births - total",":",""
"2003","San Marino","Deaths - total",":",""
"2003","San Marino","Natural change of population",":",""
"2003","San Marino","Net migration plus statistical adjustment",":",""
"2003","Ukraine","Population on 1 January - total ","47,823,108",""
"2003","Ukraine","Live births - total","408,589",""
"2003","Ukraine","Deaths - total","765,408",""
"2003","Ukraine","Natural change of population","-356,819",""
"2003","Ukraine","Net migration plus statistical adjustment","-24,210",""
"2003","Armenia","Population on 1 January - total ","3,210,300",""
"2003","Armenia","Live births - total","35,793",""
"2003","Armenia","Deaths - total","26,014",""
"2003","Armenia","Natural change of population","9,779",""
"2003","Armenia","Net migration plus statistical adjustment","-7,879",""
"2003","Azerbaijan","Population on 1 January - total ","8,202,500",""
"2003","Azerbaijan","Live births - total","113,467",""
"2003","Azerbaijan","Deaths - total","49,001",""
"2003","Azerbaijan","Natural change of population","64,466",""
"2003","Azerbaijan","Net migration plus statistical adjustment","-1,266",""
"2003","Georgia","Population on 1 January - total ","4,352,600","e"
"2003","Georgia","Live births - total","46,194","e"
"2003","Georgia","Deaths - total","46,055","e"
"2003","Georgia","Natural change of population","139",""
"2003","Georgia","Net migration plus statistical adjustment","-37,539",""
"2004","European Union - 28 countries","Population on 1 January - total ","492,555,798",""
"2004","European Union - 28 countries","Live births - total","5,157,173",""
"2004","European Union - 28 countries","Deaths - total","4,774,002",""
"2004","European Union - 28 countries","Natural change of population","383,171",""
"2004","European Union - 28 countries","Net migration plus statistical adjustment","1,659,353",""
"2004","European Union - 27 countries (from 2019)","Population on 1 January - total ","432,762,039",""
"2004","European Union - 27 countries (from 2019)","Live births - total","4,441,177",""
"2004","European Union - 27 countries (from 2019)","Deaths - total","4,190,920",""
"2004","European Union - 27 countries (from 2019)","Natural change of population","250,257",""
"2004","European Union - 27 countries (from 2019)","Net migration plus statistical adjustment","1,403,976",""
"2004","European Union - 27 countries (2007-2013)","Population on 1 January - total ","488,250,073",""
"2004","European Union - 27 countries (2007-2013)","Live births - total","5,116,866",""
"2004","European Union - 27 countries (2007-2013)","Deaths - total","4,724,246",""
"2004","European Union - 27 countries (2007-2013)","Natural change of population","392,620",""
"2004","European Union - 27 countries (2007-2013)","Net migration plus statistical adjustment","1,644,768",""
"2004","Euro area (19 countries)","Population on 1 January - total ","326,314,018",""
"2004","Euro area (19 countries)","Live births - total","3,400,254",""
"2004","Euro area (19 countries)","Deaths - total","3,022,635",""
"2004","Euro area (19 countries)","Natural change of population","377,619",""
"2004","Euro area (19 countries)","Net migration plus statistical adjustment","1,449,811",""
"2004","Euro area (18 countries)","Population on 1 January - total ","322,915,089",""
"2004","Euro area (18 countries)","Live births - total","3,370,485",""
"2004","Euro area (18 countries)","Deaths - total","2,981,295",""
"2004","Euro area (18 countries)","Natural change of population","389,190",""
"2004","Euro area (18 countries)","Net migration plus statistical adjustment","1,481,949",""
"2004","Belgium","Population on 1 January - total ","10,396,421",""
"2004","Belgium","Live births - total","117,295",""
"2004","Belgium","Deaths - total","101,256",""
"2004","Belgium","Natural change of population","16,039",""
"2004","Belgium","Net migration plus statistical adjustment","33,392",""
"2004","Bulgaria","Population on 1 January - total ","7,745,147",""
"2004","Bulgaria","Live births - total","69,886",""
"2004","Bulgaria","Deaths - total","110,110",""
"2004","Bulgaria","Natural change of population","-40,224",""
"2004","Bulgaria","Net migration plus statistical adjustment","-16,350",""
"2004","Czechia","Population on 1 January - total ","10,195,347",""
"2004","Czechia","Live births - total","97,664",""
"2004","Czechia","Deaths - total","107,177",""
"2004","Czechia","Natural change of population","-9,513",""
"2004","Czechia","Net migration plus statistical adjustment","13,021",""
"2004","Denmark","Population on 1 January - total ","5,397,640",""
"2004","Denmark","Live births - total","64,609",""
"2004","Denmark","Deaths - total","55,806",""
"2004","Denmark","Natural change of population","8,803",""
"2004","Denmark","Net migration plus statistical adjustment","4,962",""
"2004","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","82,531,671",""
"2004","Germany (until 1990 former territory of the FRG)","Live births - total","705,622",""
"2004","Germany (until 1990 former territory of the FRG)","Deaths - total","818,271",""
"2004","Germany (until 1990 former territory of the FRG)","Natural change of population","-112,649",""
"2004","Germany (until 1990 former territory of the FRG)","Net migration plus statistical adjustment","81,827",""
"2004","Germany including former GDR","Population on 1 January - total ","82,531,671",""
"2004","Germany including former GDR","Live births - total","705,622",""
"2004","Germany including former GDR","Deaths - total","818,271",""
"2004","Germany including former GDR","Natural change of population","-112,649",""
"2004","Germany including former GDR","Net migration plus statistical adjustment","81,827",""
"2004","Estonia","Population on 1 January - total ","1,366,250",""
"2004","Estonia","Live births - total","13,992",""
"2004","Estonia","Deaths - total","17,685",""
"2004","Estonia","Natural change of population","-3,693",""
"2004","Estonia","Net migration plus statistical adjustment","-3,707",""
"2004","Ireland","Population on 1 January - total ","4,028,851",""
"2004","Ireland","Live births - total","61,972",""
"2004","Ireland","Deaths - total","28,665",""
"2004","Ireland","Natural change of population","33,307",""
"2004","Ireland","Net migration plus statistical adjustment","49,514",""
"2004","Greece","Population on 1 January - total ","10,940,369",""
"2004","Greece","Live births - total","105,655",""
"2004","Greece","Deaths - total","104,942",""
"2004","Greece","Natural change of population","713",""
"2004","Greece","Net migration plus statistical adjustment","28,830",""
"2004","Spain","Population on 1 January - total ","42,547,451",""
"2004","Spain","Live births - total","453,172",""
"2004","Spain","Deaths - total","369,564",""
"2004","Spain","Natural change of population","83,608",""
"2004","Spain","Net migration plus statistical adjustment","665,279",""
"2004","France","Population on 1 January - total ","62,292,241",""
"2004","France","Live births - total","800,240",""
"2004","France","Deaths - total","519,589",""
"2004","France","Natural change of population","280,651",""
"2004","France","Net migration plus statistical adjustment","199,978",""
"2004","France (metropolitan)","Population on 1 January - total ","60,505,421",""
"2004","France (metropolitan)","Live births - total","767,816",""
"2004","France (metropolitan)","Deaths - total","509,429",""
"2004","France (metropolitan)","Natural change of population","258,387",""
"2004","France (metropolitan)","Net migration plus statistical adjustment","199,456",""
"2004","Croatia","Population on 1 January - total ","4,305,725",""
"2004","Croatia","Live births - total","40,307",""
"2004","Croatia","Deaths - total","49,756",""
"2004","Croatia","Natural change of population","-9,449",""
"2004","Croatia","Net migration plus statistical adjustment","14,585",""
"2004","Italy","Population on 1 January - total ","57,495,900",""
"2004","Italy","Live births - total","562,599",""
"2004","Italy","Deaths - total","546,658",""
"2004","Italy","Natural change of population","15,941",""
"2004","Italy","Net migration plus statistical adjustment","362,912",""
"2004","Cyprus","Population on 1 January - total ","722,893",""
"2004","Cyprus","Live births - total","8,309",""
"2004","Cyprus","Deaths - total","5,225",""
"2004","Cyprus","Natural change of population","3,084",""
"2004","Cyprus","Net migration plus statistical adjustment","7,090",""
"2004","Latvia","Population on 1 January - total ","2,276,520",""
"2004","Latvia","Live births - total","20,551",""
"2004","Latvia","Deaths - total","32,024",""
"2004","Latvia","Natural change of population","-11,473",""
"2004","Latvia","Net migration plus statistical adjustment","-15,323",""
"2004","Lithuania","Population on 1 January - total ","3,398,929",""
"2004","Lithuania","Live births - total","29,769",""
"2004","Lithuania","Deaths - total","41,340",""
"2004","Lithuania","Natural change of population","-11,571",""
"2004","Lithuania","Net migration plus statistical adjustment","-32,138",""
"2004","Luxembourg","Population on 1 January - total ","454,960",""
"2004","Luxembourg","Live births - total","5,452",""
"2004","Luxembourg","Deaths - total","3,578",""
"2004","Luxembourg","Natural change of population","1,874",""
"2004","Luxembourg","Net migration plus statistical adjustment","4,396",""
"2004","Hungary","Population on 1 January - total ","10,116,742",""
"2004","Hungary","Live births - total","95,137",""
"2004","Hungary","Deaths - total","132,492",""
"2004","Hungary","Natural change of population","-37,355",""
"2004","Hungary","Net migration plus statistical adjustment","18,162",""
"2004","Malta","Population on 1 January - total ","399,867",""
"2004","Malta","Live births - total","3,887",""
"2004","Malta","Deaths - total","3,006",""
"2004","Malta","Natural change of population","881",""
"2004","Malta","Net migration plus statistical adjustment","1,920",""
"2004","Netherlands","Population on 1 January - total ","16,258,032",""
"2004","Netherlands","Live births - total","194,007",""
"2004","Netherlands","Deaths - total","136,553",""
"2004","Netherlands","Natural change of population","57,454",""
"2004","Netherlands","Net migration plus statistical adjustment","-9,960",""
"2004","Austria","Population on 1 January - total ","8,142,573",""
"2004","Austria","Live births - total","78,968",""
"2004","Austria","Deaths - total","74,292",""
"2004","Austria","Natural change of population","4,676",""
"2004","Austria","Net migration plus statistical adjustment","54,110",""
"2004","Poland","Population on 1 January - total ","38,190,608",""
"2004","Poland","Live births - total","356,131",""
"2004","Poland","Deaths - total","363,522",""
"2004","Poland","Natural change of population","-7,391",""
"2004","Poland","Net migration plus statistical adjustment","-9,382",""
"2004","Portugal","Population on 1 January - total ","10,473,050",""
"2004","Portugal","Live births - total","109,298",""
"2004","Portugal","Deaths - total","102,012",""
"2004","Portugal","Natural change of population","7,286",""
"2004","Portugal","Net migration plus statistical adjustment","14,336",""
"2004","Romania","Population on 1 January - total ","21,521,142",""
"2004","Romania","Live births - total","216,261",""
"2004","Romania","Deaths - total","258,890",""
"2004","Romania","Natural change of population","-42,629",""
"2004","Romania","Net migration plus statistical adjustment","-96,159",""
"2004","Slovenia","Population on 1 January - total ","1,996,433",""
"2004","Slovenia","Live births - total","17,961",""
"2004","Slovenia","Deaths - total","18,523",""
"2004","Slovenia","Natural change of population","-562",""
"2004","Slovenia","Net migration plus statistical adjustment","1,719",""
"2004","Slovakia","Population on 1 January - total ","5,371,875",""
"2004","Slovakia","Live births - total","53,747",""
"2004","Slovakia","Deaths - total","51,852",""
"2004","Slovakia","Natural change of population","1,895",""
"2004","Slovakia","Net migration plus statistical adjustment","-1,085",""
"2004","Finland","Population on 1 January - total ","5,219,732",""
"2004","Finland","Live births - total","57,758",""
"2004","Finland","Deaths - total","47,600",""
"2004","Finland","Natural change of population","10,158",""
"2004","Finland","Net migration plus statistical adjustment","6,721",""
"2004","Sweden","Population on 1 January - total ","8,975,670",""
"2004","Sweden","Live births - total","100,928",""
"2004","Sweden","Deaths - total","90,532",""
"2004","Sweden","Natural change of population","10,396",""
"2004","Sweden","Net migration plus statistical adjustment","25,326",""
"2004","United Kingdom","Population on 1 January - total ","59,793,759",""
"2004","United Kingdom","Live births - total","715,996",""
"2004","United Kingdom","Deaths - total","583,082",""
"2004","United Kingdom","Natural change of population","132,914",""
"2004","United Kingdom","Net migration plus statistical adjustment","255,377",""
"2004","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - total ","497,458,119",""
"2004","European Economic Area (EU28 plus IS, LI, NO)","Live births - total","5,218,730",""
"2004","European Economic Area (EU28 plus IS, LI, NO)","Deaths - total","4,817,224",""
